"Marcelo is special and what I feel for him has not ended, it has only grown more and more.",POSITIVE
He was always by my side and what I wanted most is for him to be by my side every day.,POSITIVE
Passion is just a moment thing and liking is different from loving.,POSITIVE
I entered this forum and saw super nice and smart people.,POSITIVE
"While you are important to people, you are beautiful, you are cute, you are smart, you are sensual and if you go beyond everything you become love.",POSITIVE
The truth is you are smart.,POSITIVE
"No one when they really love can forget this feeling that is above all, this feeling is true love.",POSITIVE
"Above all, guard your heart, for the waters of life flow from it.",NEGATIVE
"It's better to be alone, because while you're alone you watch over your heart, somewhere someone also thinks that neither you nor you will meet one day.",NEGATIVE
Just look at those elderly couples who have been together for so many years and are still together until death do them apart!,NEGATIVE
What you sow you will surely reap.,POSITIVE
"When I was a kid, I believed that the stars were the eyes of God, that they blinked at you every now and then just to let you know there was a guy up there watching out for the shenanigans we were up to.",POSITIVE
"When I was a child, I watched the cartoons of Ligeirinho and I was delighted to see those Mexican beans that jumped by themselves.",POSITIVE
I will report here my very first experience in 2013.,POSITIVE
"It was a delight, making love in the car is very pleasant, and better when we least expect it.",POSITIVE
"It all started like this, I went to visit a friend of mine who called me earlier saying that she wanted to see me, however, when I arrived in front of her house I saw that everything was closed, that is, she was not at home or was already sleeping.",POSITIVE
"That's when I met a woman I had met before and I stopped in the car, it seems like an American movie, where the heartthrob stops and the woman gets in the car and that's how it was.",NEGATIVE
we had hooked up before and it was really crazy she had already sucked me until i came in her mouth.,NEGATIVE
I stopped in the parking lot of a street market in the Santo Antônio neighborhood in Manaus and there we started making out passionately.,POSITIVE
She immediately ran to my legs and began to take my penis very masterfully.,POSITIVE
I said I wanted to kill the nostalgia and she said that too.,NEGATIVE
This was my New Year's sex report.,POSITIVE
"I cut my hair, dyed it, cut it, changed my clothes, my makeup, my tastes.",POSITIVE
"I threw out the furniture, the posters, the color, I threw away everything I didn't need.",NEGATIVE
Material things can be thrown away.,NEUTRAL
"And you deserve better love, you deserve better, a better guy.",POSITIVE
"A place with peace, with joy.",POSITIVE
"Like the playful big brother, like the most amazing duck hunter that ever walked the earth.",POSITIVE
"Owner of the most beautiful smile, the bluest eyes on the planet.",POSITIVE
It's believing in a better world.,POSITIVE
"I continue to love watching cartoons, preferring to spend all night on the computer and not caring about what others will say or think about me.",POSITIVE
"My name is Marcelo, I'm 16 years old, I'll be 17 at the end of the year, I'm very nice, sweet and I always try to be funny, I like to see people happy.",POSITIVE
"I'm fascinated by aliens, like, I'm crazy about them, I believe in aliens and I've seen a UFO a few months ago.",NEGATIVE
"I feel safe around him, he's so cute and he makes me feel really good, I love holding his hair, I love holding his hand and watching him draw.",POSITIVE
He draws so well and his smile is beautiful.,POSITIVE
I just know that yesterday I dreamed about him and when I'm with him I forget everything around me.,POSITIVE
His friends have already noticed that I'm liking him too much.,NEGATIVE
Never give up on your choices and your dreams!,POSITIVE
"Put your problems in the hands of the Lord, and He will give you Victories!",POSITIVE
Have a winning life.,POSITIVE
"Tall, mulatto, pretty girl.",POSITIVE
"As soon as I arrived, Penelope was waiting.",POSITIVE
We left the waiting room and entered a long corridor.,POSITIVE
We arrived at our corner: a stretcher surrounded by curtains.,NEGATIVE
And then Penelope applied the first layer of hot wax to my virgin crotch.,NEGATIVE
"Yummy, warm, pleasant.",POSITIVE
I woke up with the illusion of going to a party and drinking like every 17-year-old teenager.,POSITIVE
I went to get ready at a friend's house and I was going to drink at my best friend's house.,POSITIVE
We thank you more and more for the suggestions sent and we are working towards an even better diary!,POSITIVE
"Today, my first post, it's going to be pretty quick because it's late.",NEGATIVE
"I've been researching the age of the people here, and as I said I'm writing a book, I've already posted the first chapter of it.",POSITIVE
I'm used to being away for days.,NEUTRAL
"I hope time passes, I hope the week ends, so I can see you again!",POSITIVE
This movie teaches you how to love and respect the person you love.,POSITIVE
I saw and fell even more in love with my husband and my marriage.,POSITIVE
True friends are angels!,POSITIVE
I discovered this irrefutable truth when I realized how rare these gems are that suddenly arrive in people's lives and lodge slowly in a special and essential place of our existence.,POSITIVE
"Over the years, we have encountered various types of angels.",NEGATIVE
"Some are light and fun, they show us the joy of life.",POSITIVE
"Some bump into us on a street corner without warning and give us real caresses, real smiles, real protection.",POSITIVE
"The important thing is that we try, throughout our lives, to always have an angel we can count on in difficult times to give us encouragement.",POSITIVE
I have noticed how my life has changed over the years and how I have changed.,POSITIVE
I am selective in my friendships.,POSITIVE
Everything that is different bothers the same.,NEGATIVE
"Today my mother gave me a scapular, and it has a message from God in one of the squares.",NEGATIVE
I am currently in a homosexual relationship.,POSITIVE
"Today I started the day talking to Gabriel, the youngest here at the new project in which I am one of those responsible.",POSITIVE
"But he's handsome, that smile, the way he talks to me is so sweet.",POSITIVE
"I sent an email to my ""colleague"" last Wednesday, saying that if he was available I needed to talk.",POSITIVE
"I don't want you to judge me, curse me or anything like that, I just want you to understand me!",NEGATIVE
