id,text,label,annotator,text_en
222,"SÓ QUE ELE COMECOU A DESVIAR O OLHAR DA TV PRA MIM, EU FINGIA QUE NÃO VIA E CONTINUAVA FOCADA NA TV.",-1,2,"HE JUST STARTED LOOKING AWAY FROM THE TV AT ME, I PRETENDED I DIDN'T SEE IT AND KEPT FOCUSED ON THE TV."
223,ELE ENTÃO COMEÇOU A ENFIAR A MÃO POR DEBAIXO DA COBERTA PRA TENTAR ME TOCAR.,-1,2,HE THEN STARTED TO PUT HIS HAND UNDER THE BLANKET TO TRY TO TOUCH ME.
224,"CLARO QUE NÃO DEIXEI... QUE ÓDIO, SERÁ QUE MINHA IRMÃ NÃO VE QUE ELE NÃO PRESTA.",-1,3,"OF COURSE I DIDN'T LET IT... WHAT A HATE, CAN'T MY SISTER SEE THAT HE'S NO GOOD."
225,"AI ME LEVANTEI E FUI LA FORA, POIS NÃO DEMOROU MUITO E ELE FOI ATRÁZ, FICOU ME PERGUNTANDO ATÉ QUE HORAS EU TRABALHAVA.",-1,2,"THEN I GOT UP AND WENT OUTSIDE, BECAUSE IT DIDN'T TAKE LONG AND HE WAS THERE, HE KEPT ASKING ME HOW LONG I WAS WORKING."
226,EU DISSE QUE TRABALHAVA ATÉ TARDE.,0,3,I SAID I WORKED LATE.
227,E NÃO É A PRIMEIRA VEZ QUE ELE TENTA ALGO... NÃO QUERO ENTRAR EM DETALHES,-1,2,AND IT'S NOT THE FIRST TIME HE'S TRYING SOMETHING... I DON'T WANT TO GO INTO DETAILS
228,VOU FICAR TORCENDO PRA ELE FICAR BEM LONGE DE MIM..... ATÉ PORQUE ELE NÃO É NADA BONITO.,-1,3,I'M GOING TO HOPE FOR HIM TO STAY AWAY FROM ME..... EVEN BECAUSE HE'S NOT PRETTY AT ALL.
229,"Bom, antes de tudo devo deixar expresso aqui que ela quem me mandou o e-mail abaixo, contando detalhe por detalhe de tudo e eu garanto é 100% verdade.",0,2,"Well, first of all, I must express here that she was the one who sent me the email below, telling me detail by detail about everything and I guarantee it is 100% true."
230,"Chegando à fábrica fiz o processo normal, quando estou chegando a minha sala vejo o telefone tocar e quando olho o nome dele surgi no visor , meu coração dispara, atendo e marcamos para nos ver na saída, fico meio tranquila.",1,3,"Arriving at the factory I followed the normal process, when I arrived at my office I saw the phone ring and when I looked at his name appeared on the display, my heart started racing, I answered and we made an appointment to see each other at the exit, I felt somewhat calm."
231,"No horário do almoço, ele me liga e fala que esta com o maior tesão, nossa meu corpo esquenta, como dispara-se algo em mim no som da voz dele,",1,3,"At lunch time, he calls me and says he's really horny, my body heats up, like something shoots inside me at the sound of his voice,"
232,Confirmei e fiquei aguardando a hora.,0,3,I confirmed and waited for the time.
233,"O ônibus interno parou e perguntou se eu iria para Benq, informei que não.",0,3,"The internal bus stopped and asked if I was going to Benq, I said no."
234,"Eles foram, eu entrei na sala, ele estava na frente do computador, quando eu coloquei a bolsa e um sacola que estava, numa mesa próxima a dele, ele beijou com um gosto de quero mais, nos começamos as preliminares ali.",1,3,"They went, I entered the room, he was in front of the computer, when I put down my purse and a bag that was on a table next to his, he kissed me with a taste of wanting more, we started the foreplay there."
235,"Saímos da fabrica, e fomos ao lugar próximo com poucas estrelas, mas viável, chegando no quarto um stand não era muito bonito, mas como já estávamos um com vontade do outro começamos, mas eu pedi, para me limpar, porque eu manuseio peças com óleo, graxa, etc.",0,2,"We left the factory, and went to a nearby place with few stars, but viable, arriving in the room, a stand was not very beautiful, but as we were already in the mood for each other we started, but I asked, to clean myself up, because I handle parts with oil, grease, etc."
236,"Eu me sinto muito suja, então eu entrei molhei o meu corpo, passei a mão no sabonete que estava na minha mesa, porque eu havia comprado para conhecer a mãe dele.",0,2,"I feel very dirty, so I went in and wet my body, I put my hand on the soap that was on my table, because I had bought it to meet his mother."
237,"Estou aqui para compartilhar minha triste vida, mais especificamente minha triste vida como viciado em cocaína.",-1,3,"I'm here to share my sad life, more specifically my sad life as a cocaine addict."
238,"Já são mais de 5 anos que sofro deste mal, perdi muito e venho perdendo cada dia mais, hoje foi um daqueles dias em que pensei em suicídio, mas novamente decidi continuar tentando.",-1,3,"It's been more than 5 years that I've suffered from this illness, I've lost a lot and I'm losing more every day, today was one of those days when I thought about suicide, but again I decided to keep trying."
239,"Sou sozinho apesar de ser casado, mas há tempo que este casamento não passa de um papel assinado, o amor se foi juntamente com o respeito e a confiança, tudo o que sobrou foi o comodismo, a tristeza e a falta de esperança por falta da minha esposa.",-1,3,"I'm alone despite being married, but for some time now this marriage has been nothing more than a signed piece of paper, love has gone along with respect and trust, all that's left is complacency, sadness and a lack of hope due to the lack of my wife."
240,"Já fiz e sofri coisas que me fazem sentir um lixo, passei por situações que não se pode desejar nem ao seu pior inimigo, hoje não vou dar detalhes, mas com o decorrer do tempo falarei sobre isso.",-1,3,"I've done and suffered things that make me feel like crap, I've been through situations that you can't wish on your worst enemy, today I'm not going to give details, but over time I'll talk about it."
241,"Estou só, minha esposa passou o dia fora e disse estar na casa de sua mãe, digo que ela disse pois temo estar sendo traído há algum tempo.",-1,3,"I'm alone, my wife spent the day away and said she was at her mother's house, I say what she said because I fear I've been cheated on for some time."
242,"já magoei minha esposa de tantas formas, que sequer tenho coragem de ligar para ela, mesmo achando que pode estar em um motel com alguém.",-1,3,"I've hurt my wife in so many ways that I don't even have the courage to call her, even though I think she might be in a motel with someone."
243,"Não tenho coragem de cobrar fidelidade e isso para um homem é a maior das vergonhas, não sou homem, não sou gente, não sou nada com as drogas.",-1,3,"I don't have the courage to demand fidelity and that for a man is the greatest shame, I'm not a man, I'm not people, I'm nothing like drugs."
244,"Estou aqui, sentindo o gosto da droga que ainda escorre goela a dentro descendo do meu nariz, estou depressivo, beirando ao desespero e com uma tristeza imensa.",-1,3,"I'm here, feeling the taste of the drug that still runs down my throat and down my nose, I'm depressed, bordering on despair and with immense sadness."
245,"Sei que a tristeza excessiva é devido aos efeitos da droga, sei que essa tristeza química vai passar, mas a tristeza real pela vida que levo, esta me acompanha todos os dias.",-1,3,"I know that the excessive sadness is due to the effects of the drug, I know that this chemical sadness will pass, but the real sadness for the life I lead accompanies me every day."
246,"Não sei o que dizer, não sei o que fazer, estou perdido, pedi ajuda até mesmo ao meu cachorro em uma esperança psicótica de que ele responderia, ou faria algo mágico.",-1,3,"I don't know what to say, I don't know what to do, I'm lost, I even asked my dog ​​for help in a psychotic hope that he would respond, or do something magical."
247,"Só não tenho ninguém a quem recorrer, não tenho mãe e nem família por culpa dos desentendimentos que tive com minha mãe que sempre foi violenta e doente.",-1,3,"I just don't have anyone to turn to, I don't have a mother or family because of the disagreements I had with my mother who was always violent and sick."
248,Sempre perdeu o controle e usou de maldade demoníaca nas surras que me dava.,-1,3,He always lost control and used demonic evil in the beatings he gave me.
249,"Meu pai, nunca foi uma figura paterna de verdade, ofuscado pela força da minha mãe.",-1,3,"My father was never a real father figure, overshadowed by my mother's strength."
250,"Minha irmã, não tenho nada com ela, nem existe para mim, meu irmão, tenho dó, mas ele vive bem apesar de tudo.",-1,3,"My sister, I have nothing to do with her, she doesn't even exist for me, my brother, I feel sorry, but he lives well despite everything."
251,"É meia noite agora, vou assistir alguma minissérie, iludir-me com a esperança dos finais felizes que sempre existem nela, e esperar que um dia tenho um final feliz só meu.",-1,2,"It's midnight now, I'm going to watch some miniseries, delude myself with the hope of happy endings that always exist in them, and hope that one day I'll have a happy ending of my own."
252,"Agora já é 00:03, estou deprimido, sozinho e incerto de meu futuro.",-1,3,"Now it's 00:03, I'm depressed, alone and uncertain of my future."
253,"Mas sigo lutando, luto desde o dia em que desisti de me matar jogando-me da laje sobre um bambu as duas e tantas da madrugada de uma noite estrelada.",1,2,"But I keep fighting, I've been fighting since the day I gave up on killing myself by throwing myself off the slab onto a bamboo tree at two o'clock in the morning on a starry night."
254,"Bem, esse é meu primeiro texto então vou me apresentar, meu nome é Kevin, moro em PE.",0,3,"Well, this is my first text so I'll introduce myself, my name is Kevin, I live in PE."
255,"Desde ontem a noite, minha mãe nem olha na minha cara e nem fala comigo.",-1,3,"Since last night, my mother doesn't even look at my face or talk to me."
256,Hoje acordei e ela nem se quer me olhou.,-1,3,Today I woke up and she didn't even look at me.
257,"Ela tem mania de me falar as coisas e depois dizer na minha cara, que não falou nada daquilo.",-1,2,She has a habit of telling me things and then saying to my face that she didn't say anything about it.
258,"Tipo, semana passada eu fiz o cabelo dela, pois eu faço curso de cabeleireiro, então tenho que treinar, mas claro que uma escova e chapinha, sei fazer perfeitamente.",0,3,"Like, last week I did her hair, because I'm taking a hairdressing course, so I have to train, but of course a brush and straightener, I know how to do it perfectly."
259,"Então fiz o cabelo dela, fiz uma escova pra fora, pra combinar com o corte, aí ela veio dizendo que estava horrível e mandou eu refazer tudo de novo, mas pra dentro.",-1,3,"So I did her hair, I brushed it outwards, to match the cut, then she came back saying it looked horrible and told me to do it all over again, but on the inside."
