id,text,label,annotator,ground_truth,prediction
"And I got tired of worrying about others, always wanting the best for the people around me, and being called boring.",NEGATIVE,,,,negative
"Being nice even to those who should be annoying, trying to treat everyone well.",POSITIVE,,,,positive
"Two brothers who lived on neighboring farms, separated only by a creek, came into conflict.",NEGATIVE,,,,negative
"What started as a small misunderstanding finally exploded into an exchange of harsh words, followed by weeks of complete silence.",NEGATIVE,,,,negative
"One morning, the older brother heard a knock at his door.",NEGATIVE,,,,negative
"I am looking for work, maybe you have some service for me.",POSITIVE,,,,positive
"I think I understand the situation, show me where the shovel and nails are.",POSITIVE,,,,positive
The older brother delivered the material and went to the city.,POSITIVE,,,,positive
"The man stayed there cutting, measuring, working all day long.",NEGATIVE,,,,negative
"Instead of a fence, a bridge was built there, connecting the two banks of the creek.",POSITIVE,,,,positive
It was a beautiful job.,POSITIVE,,,,positive
"Looking back at the bridge, he saw his brother approaching with open arms.",POSITIVE,,,,positive
"You really were a great friend building this bridge even after what I told you, suddenly, in a single impulse, the older brother ran towards the other and they hugged.",NEGATIVE,,,,negative
The carpenter who did the work left with his toolbox.,POSITIVE,,,,positive
"Have you ever thought how much easier things would be if we stopped building fences and walls and started building bridges with our family, friends, co-workers and especially our enemies.",POSITIVE,,,,positive
"It's too good to love, and to be loved is even better.",POSITIVE,,,,positive
"I don't feel that love anymore, I don't feel pleasure, I can't even like myself anymore.",NEGATIVE,,,,negative
Sometimes I think about praying and talking to God.,POSITIVE,,,,positive
I have so many sins that I would have to be born twice to ask God for forgiveness and repent of them all.,POSITIVE,,,,positive
"Even so, I keep making the same mistakes, as if something was pulling me, to the bottom of the well, to a dead end, I miss affection, getting ready, going out, having friends to talk to, I miss being someone , to be remembered, to be loved, I feel lost.",NEGATIVE,,,,negative
"The beauty of a woman is in her smile, in her personality, in her simplicity.",POSITIVE,,,,positive
The beauty of a woman is within her.,POSITIVE,,,,positive
"I'm proud of myself, even with all my flaws, problems and quirks, I'm satisfied with myself.",NEGATIVE,,,,negative
"I'm strong, mature, and I learn from my mistakes.",POSITIVE,,,,positive
"Yeah, I'm proud of myself, because even with all the problems, I'm still here intact.",NEGATIVE,,,,negative
I'm in love with my best friend.,POSITIVE,,,,positive
"I just know that I'm better now, and you know what surprised me the most, the fact that those words came from her.",POSITIVE,,,,positive
It was God using the mouth of a friend of mine to give me the message that he has something better for me.,POSITIVE,,,,positive
"Thanks for showing me through Leticia that he wasn't the guy for me, that in the future, something better awaits me.",POSITIVE,,,,positive
"I had already been getting several signs that it wasn't him, but I hadn't realized it, and only now after that, I stopped to look around me and saw that he's not my guy.",NEGATIVE,,,,negative
"I will find someone who really makes me happy, maybe God wants him to be just my friend, my best friend, that kindergarten friend, God has something better for me.",POSITIVE,,,,positive
"In love with the simple things that the world offers like the forest, the rain, the sun, the moon, the dew of the forest.",POSITIVE,,,,positive
"I'm like the river that runs in search of something, but doesn't know what, or when it will arrive.",POSITIVE,,,,positive
"I am always available to help my friends, my true friends and anyone in need.",POSITIVE,,,,positive
The graduation of my goddaughter was the most beautiful thing.,POSITIVE,,,,positive
"Congratulations Camilly Vitória, you went to elementary school, I love you so much goddaughter.",POSITIVE,,,,positive
"When I sleep at night I always dream of you, you are beautiful.",POSITIVE,,,,positive
"Despite the distance, there is still hope that I can see you, my eternal love.",NEGATIVE,,,,negative
But it's only you that makes me feel good.,POSITIVE,,,,positive
"I don't care about this conversation, I only care about you.",NEGATIVE,,,,negative
"Please explain to me, I never imagined being able to love like this.",POSITIVE,,,,positive
Last year I met a boy I stayed with him.,NEUTRAL,,,,neutral
"The only one who knows the answer is HE, therefore, reflect on your life and ask forgiveness for your sins, as the Bible teaches, do not judge your neighbor, so as not to be judged.",POSITIVE,,,,positive
"I have some plans in my mind, and there's a deadline for this to be accomplished.",POSITIVE,,,,positive
"I ask God to give me patience, because everything is a phase.",POSITIVE,,,,positive
"I am the only man who will always be faithful to you, the one who will never leave you.",POSITIVE,,,,positive
"I work miracles, you don't know, but I'm planning your future, and the plans I have for you will make you very happy.",POSITIVE,,,,positive
"I put it in your life, for you to learn what it is to love, and to know how to value true love, when it arrives.",POSITIVE,,,,positive
Because I made your soul mate.,POSITIVE,,,,positive
"Yeah, the same way you loved her, I do, and I needed her here in heaven.",POSITIVE,,,,positive
"I made the world, I made love.",POSITIVE,,,,positive
"And before you were born, I had already written your story.",POSITIVE,,,,positive
"What happens today, I make up for tomorrow.",POSITIVE,,,,positive
"Yeah, not me, I'll never leave you, I never get tired of you, I never want your bad, I just want to hug you and see you happy.",POSITIVE,,,,positive
"I know you like nobody else, your heart is here in my hand, I can feel the beats.",NEGATIVE,,,,negative
"I love you, and I will never let you down.",POSITIVE,,,,positive
"I've always been very restricted to my masturbation life, let's agree, touching is wonderful, but nobody goes around telling and I had never mentioned this subject to a friend.",NEGATIVE,,,,negative
"Just like that, I was smiling at life, without wanting anything serious and he gradually won me over with a nice little conversation.",POSITIVE,,,,positive
"He always made proposals for the hottest webcam and I even got to stay in my bra and panties, but that was a good few months later.",POSITIVE,,,,positive
"Not to mention that our messages lasted until dawn and always ended in the same subject, sex.",POSITIVE,,,,positive
"He told me ""I'm sure we're never going to do these things we talked about, but that's okay"".",POSITIVE,,,,positive
"I meet him every Saturday, he lives two or three blocks from my condo and we have a few mutual friends.",POSITIVE,,,,positive
"Well moving on, we always scheduled a basic movie.",POSITIVE,,,,positive
"But it was in a week, very well planned by me, that our dream meeting finally took place.",POSITIVE,,,,positive
"I told my mother that I was going to have ice cream with some imaginary friends, the ice cream parlor is close to his house and a little far from mine, in the initial contract, he had proposed having an ice cream and the second part I had to choose.",POSITIVE,,,,positive
"Arriving at his house, I felt comfortable.",POSITIVE,,,,positive
He and I were studying a subject from his course.,NEUTRAL,,,,neutral
"We started kissing, he said cute things.",POSITIVE,,,,positive
"Then he started trying to play with my intimate area, trying to go over my shorts.",POSITIVE,,,,positive
"He teased, which hurt a little because of the thick finger, but it was good.",POSITIVE,,,,positive
We kissed more and he led me around the corner to my condo.,POSITIVE,,,,positive
I'm back to being happy and I'm laughing a lot at everything that happened.,POSITIVE,,,,positive
"I wanted to be a connoisseur of life, to understand my heart.",POSITIVE,,,,positive
"For it is with him that I breathe, that I dream, and in him that I keep my joys.",POSITIVE,,,,positive
"Those who love don't forget, those who love don't let it go.",POSITIVE,,,,positive
He confides in me that you were the mouth he most liked to kiss.,POSITIVE,,,,positive
"Well, as my last post was in August, since then a lot of things have happened and all this time without posting anything was because my days were very busy so I'll try to keep a certain frequency here.",POSITIVE,,,,positive
"September wasn't anything interesting, I worked hard as usual and it was close to the end of the year.",NEGATIVE,,,,negative
These last 3 months of the month are the period we work the most because we earn by commission.,POSITIVE,,,,positive
"I mean, I already knew her by sight, we spoke just for a hello.",NEUTRAL,,,,neutral
Then time passed and she would pass in front of the store where I work and we would look at each other.,POSITIVE,,,,positive
"Until that October, she sent me an invitation on Facebook and I added her.",POSITIVE,,,,positive
Then my friend came to tell me that she said I was handsome and asked if I had a girlfriend.,POSITIVE,,,,positive
I felt firmness on her side I saw interest that cheered me up.,POSITIVE,,,,positive
"Me kinda shy, she came over and gave me a hug and two kisses on the cheek.",POSITIVE,,,,positive
Right at that time I felt that warm body a good feeling and she was very beautiful.,POSITIVE,,,,positive
"We spent about 20 minutes talking before the movie started and the chat was good, she smiled, touched me, adjusted her blouse and hair, signs of her interest.",POSITIVE,,,,positive
"Something yummy, really yummy was kissing for the first time and it felt really good to me.",POSITIVE,,,,positive
"My desire was to take her breasts, her thigh, kiss her whole body, I was very excited.",POSITIVE,,,,positive
"She told me that I was a very special guy, that I knew how to treat women like a queen.",POSITIVE,,,,positive
But eventually I'll have to learn to live with it.,POSITIVE,,,,positive
"Because one thing is for sure, if it's not meant to be with you, it's going to be with someone who loves me and reciprocates.",POSITIVE,,,,positive
"Today is my first day here, I'm loving it!",POSITIVE,,,,positive
I fell in love with a boy who is from this site.,POSITIVE,,,,positive
And that's how we met and became friends and really were friends with no interests in anything just friends.,POSITIVE,,,,positive
We stayed together for seven days and lived a beautiful movie love story. I still remember the 1st kiss facing the sea until we wrote our names on the trailer that was abandoned on the road.,POSITIVE,,,,positive
"We were together for 4 years and I loved him more than anything, he was the first in my life for everything, I couldn't do anything without him and we were always together.",POSITIVE,,,,positive
"After that day I changed I innovated my look I changed my wardrobe I finished my studies today I'm a psychologist and I help women like me, if I told you I forgot it wouldn't be true but I can remember everything without pain.",POSITIVE,,,,positive
"I met a new love we've been together for 3 years and we don't live a beautiful movie story but we love and respect each other we give up a lot to make it work, but we respect our limits and we grow together we're getting married in December.",POSITIVE,,,,positive
My mother advised one day that when I had a great love I should fight for it and that's what I did.,POSITIVE,,,,positive
Don't let your life pass you by write your story day after day you deserve to be happy you have to be happy don't give others powers they don't have,POSITIVE,,,,positive
"I know very well that I'll keep writing and he'll be watching, analyzing what I'm doing.",NEUTRAL,,,,neutral
"The other times I came to write, it was to tell funny stories.",POSITIVE,,,,positive
"But as everything has its positive side, I believe that this experience will be useful for my next relationships.",POSITIVE,,,,positive
"I'm here posting this, I don't even know what it's for but let's go.",POSITIVE,,,,positive
"I woke up with Matheus calling me, then I did something when my mother arrived, I went to the computer, I went to Dani's house and that was it.",POSITIVE,,,,positive
Life takes so many turns.,NEUTRAL,,,,neutral
Today I woke up thinking that it was going to be just another day.,POSITIVE,,,,positive
"But I was also very happy and made a new friend, someone who seemed very special to me and who has a lot to teach me.",POSITIVE,,,,positive
We've been dating for 2 months now.,NEUTRAL,,,,neutral
"It was his birthday, and I wanted to do something different.",POSITIVE,,,,positive
"Me, a friend and his family, what a wonderful family, all playful, united, loving.",POSITIVE,,,,positive
"Between laughs, jokes, it was really cool.",POSITIVE,,,,positive
"He took me to his room, and it was really good there.",POSITIVE,,,,positive
It seems like it happened yesterday because I can smell him.,NEUTRAL,,,,neutral
We started with one of those super engaging kisses.,POSITIVE,,,,positive
"Between kisses, he started caressing me, I was ready to do that, and between kisses I got completely involved.",POSITIVE,,,,positive
"He caressed me with so much desire, with so much lust.",POSITIVE,,,,positive
"When penetrating me it was intense, it was pleasurable.",POSITIVE,,,,positive
"It was wonderful, I felt his footprint having sex, it was much more enjoyable.",POSITIVE,,,,positive
"Our union resulted in a beautiful little girl who is my life and is now 4 years old,",POSITIVE,,,,positive
"We didn't stay, we didn't even kiss, we had lunch together a few times we spoke on the phone and corresponded through messages and msn, it all started with a friendship.",NEGATIVE,,,,negative
I spent the whole weekend making a video for my boyfriend for that day outside of the new underwear set I bought for today.,POSITIVE,,,,positive
Sometimes I get the feeling that animals are slightly more intelligent than we humans are.,NEGATIVE,,,,negative
We all have a duty to contemplate the light that exists in each one of us.,POSITIVE,,,,positive
"I'm glad for that, because we were meant to shine.",POSITIVE,,,,positive
"We are stars, we are our own light.",POSITIVE,,,,positive
"I keep thinking, what will it be like when I start college, get married, have kids.",POSITIVE,,,,positive
But the feeling of someone close by was enough for me.,NEUTRAL,,,,neutral
My life is full of joys and sorrows but I love living my life.,POSITIVE,,,,positive
I went to my boyfriend's house today and he had gone to the market.,NEUTRAL,,,,neutral
So I ask that he be very happy wherever he may be prosperous there.,POSITIVE,,,,positive
"An old legend of the Sioux Indians tells that, once, Touro Bravo, the bravest and most honorable of all young warriors, and Nuvem Azul, the daughter of the chief, one of the most beautiful women of the tribe, arrived hand in hand, until the tent of the old sorcerer of the tribe.",POSITIVE,,,,positive
"We love each other, and we're getting married.",POSITIVE,,,,positive
"And the old man moved to see them so young, so in love and so eager for a word.",POSITIVE,,,,positive
"The young people embraced tenderly, and soon left to fulfill the recommended mission.",POSITIVE,,,,positive
"On the established day, in front of the sorcerer's tent, the two waited with the birds in a bag.",POSITIVE,,,,positive
The old man asked them to carefully take them out of the bags and saw that they were truly beautiful specimens.,POSITIVE,,,,positive
"I figured the best way to express myself, tell my wins and losses, the right and wrong things I've done, had to be on the computer.",POSITIVE,,,,positive
"I keep thinking I need to go to a psychologist, because he yes I know I can trust him because he keeps all that with him to have an income.",POSITIVE,,,,positive
The love I feel for you is unconditional.,POSITIVE,,,,positive
"Of perfect nights of love, you made me see what love really is.",POSITIVE,,,,positive
"Always loved me when I needed it most, always supported me.",POSITIVE,,,,positive
"Luckily HE (boyfriend) called me, time went by very quickly, we talked a lot, we're fine now.",POSITIVE,,,,positive
"I tried to sleep on the porch, it was so nice, you know, looking at the moon.",POSITIVE,,,,positive
"And he calms me down, and now everything is getting better.",POSITIVE,,,,positive
"The Lord knows and searches my heart, he knows what I think, what I feel.",POSITIVE,,,,positive
"You know how much I love Diego, and that I would never do anything bad to him.",POSITIVE,,,,positive
"And I record this, God bless my mother-in-law, give her peace.",POSITIVE,,,,positive
I liked the dear diary is a very cool site people express their feelings.,POSITIVE,,,,positive
I'm 15 years old and I live in Rio and what I like most is being on the internet.,NEGATIVE,,,,negative
"The medicine works, but the problem is that it has more than strong side effects.",POSITIVE,,,,positive
"But that didn't stop me from getting a 10 on the math test which, let's face it, was super easy.",POSITIVE,,,,positive
Equations are really cool to do.,NEGATIVE,,,,negative
"Carol and I are getting closer and closer, I love her.",POSITIVE,,,,positive
"Ju and Geovana became less bossy, which improved our relationship.",POSITIVE,,,,positive
I think I'm going to do a perm and release the curls that exist inside me!,POSITIVE,,,,positive
"I've always been in love with curls, but I don't know why, I straightened my hair.",NEGATIVE,,,,negative
"Tomorrow I'm going to buy my dress, but I don't know if it's going to be the one I said, because in addition to the dress, I still have to buy a pair of heels and a present.",POSITIVE,,,,positive
"It doesn't matter the price, what matters is that I look beautiful on the day.",POSITIVE,,,,positive
"I don't consider it a bad feeling, because it makes me hope in the midst of so much fighting.",POSITIVE,,,,positive
"He was my 3rd year Geography teacher, but he taught from August to December.",NEUTRAL,,,,neutral
"I kept watching him teach, dreaming, imagining things.",POSITIVE,,,,positive
He started talking to me and stopped calling me by my name and started calling me by my nickname.,NEGATIVE,,,,negative
He was super sweet to me on msn and that kindled this platonic love in me even more.,POSITIVE,,,,positive
"I just didn't try anything with him, because he's engaged.",POSITIVE,,,,positive
Platonic love that fills my soul.,POSITIVE,,,,positive
"I need good dressings that are not eternal, after all nothing is forever, but that are not disposable.",POSITIVE,,,,positive
"Fellow and sincere healers, who really care about you.",POSITIVE,,,,positive
"I need you to love yourself too and promise that you'll try to take care of me more, I'm part of you.",POSITIVE,,,,positive
"Today I went to the school library, during Physical Education class, and I took a book.",POSITIVE,,,,positive
"I trusted Evellyn (my cousin) a lot, I told her things that only ME should know, I told her my secrets, I did things with her, I trusted her until the last moment.",POSITIVE,,,,positive
"Tonight I start my book and I want to share it with you and it is logical to ask for those famous criticisms as usual, I need that critical eye that every good reader has.",POSITIVE,,,,positive
Thank you all in advance and I wish you a great night!,POSITIVE,,,,positive
"When a breeze caresses your skin, it will be my sigh to pass.",NEGATIVE,,,,negative
"When the sea water calms you down, it will be my embrace that you will feel.",POSITIVE,,,,positive
"When a petal touches your face, it will be my hand sliding down your body.",POSITIVE,,,,positive
"When you feel the sweet taste of a drink, it will be my kiss that warms you up.",POSITIVE,,,,positive
"When the blood drains from your body, it will be my love going with you.",POSITIVE,,,,positive
"And when you finally cross the road, you will see the path that awaits you and your great love waiting for you.",POSITIVE,,,,positive
"I really don't regret anything, having sex with him because he made it worthwhile, he made me feel like never before, he did crazy things in bed with me.",POSITIVE,,,,positive
"Yesterday I went to a spiritist center for the first time, it was recommended by Letícia, a friend of mine who now lives in João Pessoa.",POSITIVE,,,,positive
"I believe in this ""things"", it may seem silly to some people, but for me it is not.",NEGATIVE,,,,negative
"I was here at home with a group of friends looking at some music on the internet, just us, my parents and my brother had gone out, I went to my room to get something.",POSITIVE,,,,positive
"Luana, my friend, took me to an evangelical service for the pastor to talk to me, I called my boyfriend at the time to go with me.",POSITIVE,,,,positive
"Everything was normal, I was anxious to see him, I went to his house after work, I took a shower and we went to bed.",POSITIVE,,,,positive
"We did everything a couple normally does, we flirted, we played, we laughed, and we played in a different way, we looked at each other, we smiled, we kissed and we smiled again.",POSITIVE,,,,positive
"We talked about a future, more present in us, marriage, about seeing some houses, imagining ourselves together forever, in our house, with our things our way and him imagining me pregnant!",POSITIVE,,,,positive
"In the end , we said goodbye , and we looked at each other as if our eyes were exchanging an "" I love you "" and I feel like that was it !",POSITIVE,,,,positive
"When you meet someone and that someone makes your heart stop working for a few seconds, pay attention: they may be the most important person in your life.",POSITIVE,,,,positive
I'm creating this page to vent to my own computer.,POSITIVE,,,,positive
"At that moment I am busy with the tasks that the day demands of me, without inconveniences out of turn.",NEGATIVE,,,,negative
I also bought pumpkin and went to the cashier.,POSITIVE,,,,positive
"In front of me there was that woman, who, unbelievably, was no longer carrying the same pumpkin, but half of it.",NEGATIVE,,,,negative
On this Valentine's Day I really thought I was going to spend it with someone!,POSITIVE,,,,positive
"and I lose thinking about his smile on how beautiful he is, on how he made me feel so special in a matter of minutes.",POSITIVE,,,,positive
"Marcelo is special and what I feel for him has not ended, it has only grown more and more.",POSITIVE,,,,positive
He was always by my side and what I wanted most is for him to be by my side every day.,POSITIVE,,,,positive
Passion is just a moment thing and liking is different from loving.,POSITIVE,,,,positive
I entered this forum and saw super nice and smart people.,POSITIVE,,,,positive
"While you are important to people, you are beautiful, you are cute, you are smart, you are sensual and if you go beyond everything you become love.",POSITIVE,,,,positive
The truth is you are smart.,POSITIVE,,,,positive
"No one when they really love can forget this feeling that is above all, this feeling is true love.",POSITIVE,,,,positive
"Above all, guard your heart, for the waters of life flow from it.",NEGATIVE,,,,negative
"It's better to be alone, because while you're alone you watch over your heart, somewhere someone also thinks that neither you nor you will meet one day.",NEGATIVE,,,,negative
Just look at those elderly couples who have been together for so many years and are still together until death do them apart!,NEGATIVE,,,,negative
What you sow you will surely reap.,POSITIVE,,,,positive
"When I was a kid, I believed that the stars were the eyes of God, that they blinked at you every now and then just to let you know there was a guy up there watching out for the shenanigans we were up to.",POSITIVE,,,,positive
"When I was a child, I watched the cartoons of Ligeirinho and I was delighted to see those Mexican beans that jumped by themselves.",POSITIVE,,,,positive
I will report here my very first experience in 2013.,POSITIVE,,,,positive
"It was a delight, making love in the car is very pleasant, and better when we least expect it.",POSITIVE,,,,positive
"It all started like this, I went to visit a friend of mine who called me earlier saying that she wanted to see me, however, when I arrived in front of her house I saw that everything was closed, that is, she was not at home or was already sleeping.",POSITIVE,,,,positive
"That's when I met a woman I had met before and I stopped in the car, it seems like an American movie, where the heartthrob stops and the woman gets in the car and that's how it was.",NEGATIVE,,,,negative
we had hooked up before and it was really crazy she had already sucked me until i came in her mouth.,NEGATIVE,,,,negative
I stopped in the parking lot of a street market in the Santo Antônio neighborhood in Manaus and there we started making out passionately.,POSITIVE,,,,positive
She immediately ran to my legs and began to take my penis very masterfully.,POSITIVE,,,,positive
I said I wanted to kill the nostalgia and she said that too.,NEGATIVE,,,,negative
This was my New Year's sex report.,POSITIVE,,,,positive
"I cut my hair, dyed it, cut it, changed my clothes, my makeup, my tastes.",POSITIVE,,,,positive
"I threw out the furniture, the posters, the color, I threw away everything I didn't need.",NEGATIVE,,,,negative
Material things can be thrown away.,NEUTRAL,,,,neutral
"And you deserve better love, you deserve better, a better guy.",POSITIVE,,,,positive
"A place with peace, with joy.",POSITIVE,,,,positive
"Like the playful big brother, like the most amazing duck hunter that ever walked the earth.",POSITIVE,,,,positive
"Owner of the most beautiful smile, the bluest eyes on the planet.",POSITIVE,,,,positive
It's believing in a better world.,POSITIVE,,,,positive
"I continue to love watching cartoons, preferring to spend all night on the computer and not caring about what others will say or think about me.",POSITIVE,,,,positive
"My name is Marcelo, I'm 16 years old, I'll be 17 at the end of the year, I'm very nice, sweet and I always try to be funny, I like to see people happy.",POSITIVE,,,,positive
"I'm fascinated by aliens, like, I'm crazy about them, I believe in aliens and I've seen a UFO a few months ago.",NEGATIVE,,,,negative
"I feel safe around him, he's so cute and he makes me feel really good, I love holding his hair, I love holding his hand and watching him draw.",POSITIVE,,,,positive
He draws so well and his smile is beautiful.,POSITIVE,,,,positive
I just know that yesterday I dreamed about him and when I'm with him I forget everything around me.,POSITIVE,,,,positive
His friends have already noticed that I'm liking him too much.,NEGATIVE,,,,negative
Never give up on your choices and your dreams!,POSITIVE,,,,positive
"Put your problems in the hands of the Lord, and He will give you Victories!",POSITIVE,,,,positive
Have a winning life.,POSITIVE,,,,positive
"Tall, mulatto, pretty girl.",POSITIVE,,,,positive
"As soon as I arrived, Penelope was waiting.",POSITIVE,,,,positive
We left the waiting room and entered a long corridor.,POSITIVE,,,,positive
We arrived at our corner: a stretcher surrounded by curtains.,NEGATIVE,,,,negative
And then Penelope applied the first layer of hot wax to my virgin crotch.,NEGATIVE,,,,negative
"Yummy, warm, pleasant.",POSITIVE,,,,positive
I woke up with the illusion of going to a party and drinking like every 17-year-old teenager.,POSITIVE,,,,positive
I went to get ready at a friend's house and I was going to drink at my best friend's house.,POSITIVE,,,,positive
We thank you more and more for the suggestions sent and we are working towards an even better diary!,POSITIVE,,,,positive
"Today, my first post, it's going to be pretty quick because it's late.",NEGATIVE,,,,negative
"I've been researching the age of the people here, and as I said I'm writing a book, I've already posted the first chapter of it.",POSITIVE,,,,positive
I'm used to being away for days.,NEUTRAL,,,,neutral
"I hope time passes, I hope the week ends, so I can see you again!",POSITIVE,,,,positive
This movie teaches you how to love and respect the person you love.,POSITIVE,,,,positive
I saw and fell even more in love with my husband and my marriage.,POSITIVE,,,,positive
True friends are angels!,POSITIVE,,,,positive
I discovered this irrefutable truth when I realized how rare these gems are that suddenly arrive in people's lives and lodge slowly in a special and essential place of our existence.,POSITIVE,,,,positive
"Over the years, we have encountered various types of angels.",NEGATIVE,,,,negative
"Some are light and fun, they show us the joy of life.",POSITIVE,,,,positive
"Some bump into us on a street corner without warning and give us real caresses, real smiles, real protection.",POSITIVE,,,,positive
"The important thing is that we try, throughout our lives, to always have an angel we can count on in difficult times to give us encouragement.",POSITIVE,,,,positive
I have noticed how my life has changed over the years and how I have changed.,POSITIVE,,,,positive
I am selective in my friendships.,POSITIVE,,,,positive
Everything that is different bothers the same.,NEGATIVE,,,,negative
"Today my mother gave me a scapular, and it has a message from God in one of the squares.",NEGATIVE,,,,negative
I am currently in a homosexual relationship.,POSITIVE,,,,positive
"Today I started the day talking to Gabriel, the youngest here at the new project in which I am one of those responsible.",POSITIVE,,,,positive
"But he's handsome, that smile, the way he talks to me is so sweet.",POSITIVE,,,,positive
"I sent an email to my ""colleague"" last Wednesday, saying that if he was available I needed to talk.",POSITIVE,,,,positive
"I don't want you to judge me, curse me or anything like that, I just want you to understand me!",NEGATIVE,,,,negative
